1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
307, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
308, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
309, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
310, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
311, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
312, swamp, minecraft:mangrove_swamp, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
313, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
314, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
315, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
316, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
317, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
318, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
319, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
320, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
321, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
322, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
323, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
324, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
325, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
326, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
327, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
328, swamp, minecraft:mangrove_swamp, MONSTER, creeperoverhaul:swamp_creeper, 75, 2, 2
329, swamp, minecraft:mangrove_swamp, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
330, swamp, minecraft:mangrove_swamp, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
331, swamp, minecraft:mangrove_swamp, CREATURE, minecraft:frog, 10, 2, 5
332, swamp, minecraft:mangrove_swamp, CREATURE, naturalist:snail, 10, 1, 3
333, swamp, minecraft:mangrove_swamp, CREATURE, naturalist:snake, 10, 1, 1
334, swamp, minecraft:mangrove_swamp, CREATURE, naturalist:cardinal, 10, 1, 4
335, swamp, minecraft:mangrove_swamp, AMBIENT, minecraft:bat, 10, 8, 8
336, swamp, minecraft:mangrove_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
337, swamp, minecraft:mangrove_swamp, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
338, swamp, minecraft:mangrove_swamp, fireflies, naturalist:firefly, 10, 2, 3
339, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
340, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 4, 4
341, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
342, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
343, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
344, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
345, forest, minecraft:forest, MONSTER, minecraft:enderman, 5, 1, 4
346, forest, minecraft:forest, MONSTER, minecraft:witch, 5, 1, 1
347, forest, minecraft:forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
348, forest, minecraft:forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
349, forest, minecraft:forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
350, forest, minecraft:forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
351, forest, minecraft:forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
352, forest, minecraft:forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
353, forest, minecraft:forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
354, forest, minecraft:forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
355, forest, minecraft:forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
356, forest, minecraft:forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
357, forest, minecraft:forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
358, forest, minecraft:forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
359, forest, minecraft:forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
360, forest, minecraft:forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
361, forest, minecraft:forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
362, forest, minecraft:forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
363, forest, minecraft:forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
364, forest, minecraft:forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
365, forest, minecraft:forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
366, forest, minecraft:forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
367, forest, minecraft:forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
368, forest, minecraft:forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
369, forest, minecraft:forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
370, forest, minecraft:forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
371, forest, minecraft:forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
372, forest, minecraft:forest, CREATURE, minecraft:sheep, 12, 8, 8
373, forest, minecraft:forest, CREATURE, minecraft:pig, 10, 8, 8
374, forest, minecraft:forest, CREATURE, minecraft:chicken, 10, 8, 8
375, forest, minecraft:forest, CREATURE, minecraft:cow, 10, 8, 8
376, forest, minecraft:forest, CREATURE, minecraft:wolf, 10, 4, 4
377, forest, minecraft:forest, CREATURE, naturalist:snail, 10, 1, 3
378, forest, minecraft:forest, CREATURE, minecraft:fox, 10, 2, 4
379, forest, minecraft:forest, CREATURE, naturalist:snake, 10, 1, 1
380, forest, minecraft:forest, CREATURE, minecraft:rabbit, 10, 2, 3
381, forest, minecraft:forest, CREATURE, naturalist:bear, 10, 1, 2
382, forest, minecraft:forest, CREATURE, naturalist:deer, 10, 1, 3
383, forest, minecraft:forest, CREATURE, hexerei:crow, 20, 2, 5
384, forest, minecraft:forest, CREATURE, naturalist:cardinal, 10, 1, 4
385, forest, minecraft:forest, CREATURE, naturalist:butterfly, 10, 1, 3
386, forest, minecraft:forest, CREATURE, naturalist:robin, 10, 1, 4
387, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 8, 8
388, forest, minecraft:forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
389, forest, minecraft:forest, fireflies, naturalist:firefly, 10, 2, 3
390, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
391, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
392, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
393, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
394, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
395, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
396, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 5, 1, 4
397, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
398, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
399, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
400, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
401, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
402, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
403, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
404, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
405, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
406, forest, minecraft:flower_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
407, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
408, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
409, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
410, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
411, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
412, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
413, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
414, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
415, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
416, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
417, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
418, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
419, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
420, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
421, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
422, forest, minecraft:flower_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
423, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 8, 8
424, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 8, 8
425, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 8, 8
426, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 10, 8, 8
427, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 10, 2, 3
428, forest, minecraft:flower_forest, CREATURE, naturalist:snail, 10, 1, 3
429, forest, minecraft:flower_forest, CREATURE, minecraft:fox, 10, 2, 4
430, forest, minecraft:flower_forest, CREATURE, naturalist:snake, 10, 1, 1
431, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 10, 2, 3
432, forest, minecraft:flower_forest, CREATURE, naturalist:bear, 10, 1, 2
433, forest, minecraft:flower_forest, CREATURE, naturalist:deer, 10, 1, 3
434, forest, minecraft:flower_forest, CREATURE, hexerei:crow, 20, 2, 5
435, forest, minecraft:flower_forest, CREATURE, naturalist:cardinal, 10, 1, 4
436, forest, minecraft:flower_forest, CREATURE, naturalist:butterfly, 10, 1, 3
437, forest, minecraft:flower_forest, CREATURE, naturalist:robin, 10, 1, 4
438, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
439, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
440, forest, minecraft:flower_forest, fireflies, naturalist:firefly, 10, 2, 3
441, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 80, 4, 4
442, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
443, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
444, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
445, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
446, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 80, 4, 4
447, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
448, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 5, 1, 1
449, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
450, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
451, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
452, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
453, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
454, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
455, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
456, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
457, forest, minecraft:birch_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
458, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
459, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
460, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
461, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
462, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
463, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
464, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
465, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
466, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
467, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
468, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
469, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
470, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
471, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
472, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
473, forest, minecraft:birch_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
474, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
475, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 4, 4
476, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
477, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 10, 4, 4
478, forest, minecraft:birch_forest, CREATURE, naturalist:snail, 10, 1, 3
479, forest, minecraft:birch_forest, CREATURE, minecraft:fox, 10, 2, 4
480, forest, minecraft:birch_forest, CREATURE, naturalist:snake, 10, 1, 1
481, forest, minecraft:birch_forest, CREATURE, minecraft:rabbit, 10, 2, 3
482, forest, minecraft:birch_forest, CREATURE, naturalist:bear, 10, 1, 2
483, forest, minecraft:birch_forest, CREATURE, naturalist:deer, 10, 1, 3
484, forest, minecraft:birch_forest, CREATURE, hexerei:crow, 20, 2, 5
485, forest, minecraft:birch_forest, CREATURE, naturalist:cardinal, 10, 1, 4
486, forest, minecraft:birch_forest, CREATURE, naturalist:butterfly, 10, 1, 3
487, forest, minecraft:birch_forest, CREATURE, naturalist:robin, 10, 1, 4
488, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
489, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
490, forest, minecraft:birch_forest, fireflies, naturalist:firefly, 10, 2, 3
491, forest, minecraft:dark_forest, MONSTER, minecraft:spider, 80, 4, 4
492, forest, minecraft:dark_forest, MONSTER, minecraft:zombie, 80, 4, 4
493, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
494, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton, 80, 4, 4
495, forest, minecraft:dark_forest, MONSTER, minecraft:slime, 80, 4, 4
496, forest, minecraft:dark_forest, MONSTER, minecraft:enderman, 5, 1, 4
497, forest, minecraft:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
498, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
499, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
500, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
501, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
502, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
503, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
504, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
505, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
506, forest, minecraft:dark_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
507, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
508, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
509, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
510, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
511, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
512, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
513, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
514, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
515, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
516, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
517, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
518, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
519, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
520, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
521, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
522, forest, minecraft:dark_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
523, forest, minecraft:dark_forest, MONSTER, creeperoverhaul:dark_oak_creeper, 75, 2, 2
524, forest, minecraft:dark_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
525, forest, minecraft:dark_forest, CREATURE, minecraft:sheep, 12, 4, 4
526, forest, minecraft:dark_forest, CREATURE, minecraft:pig, 10, 4, 4
527, forest, minecraft:dark_forest, CREATURE, minecraft:chicken, 10, 4, 4
528, forest, minecraft:dark_forest, CREATURE, minecraft:cow, 10, 4, 4
529, forest, minecraft:dark_forest, CREATURE, naturalist:snail, 10, 1, 3
530, forest, minecraft:dark_forest, CREATURE, minecraft:fox, 10, 2, 4
531, forest, minecraft:dark_forest, CREATURE, naturalist:snake, 10, 1, 1
532, forest, minecraft:dark_forest, CREATURE, minecraft:rabbit, 10, 2, 3
533, forest, minecraft:dark_forest, CREATURE, naturalist:bear, 10, 1, 2
534, forest, minecraft:dark_forest, CREATURE, naturalist:deer, 10, 1, 3
535, forest, minecraft:dark_forest, CREATURE, cnb:sporeling, 70, 3, 5
536, forest, minecraft:dark_forest, CREATURE, hexerei:crow, 20, 2, 5
537, forest, minecraft:dark_forest, CREATURE, naturalist:cardinal, 10, 1, 4
538, forest, minecraft:dark_forest, CREATURE, naturalist:butterfly, 10, 1, 3
539, forest, minecraft:dark_forest, CREATURE, naturalist:robin, 10, 1, 4
540, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 10, 8, 8
541, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
542, forest, minecraft:dark_forest, fireflies, naturalist:firefly, 10, 2, 3
543, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
544, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
545, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
546, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
547, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
548, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
549, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
550, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
551, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
552, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
553, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
554, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
555, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
556, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
557, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
558, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
559, forest, minecraft:old_growth_birch_forest, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
560, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
561, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
562, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
563, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
564, forest, minecraft:old_growth_birch_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
